"Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Model","Variant","SSP","Year","period"
1084.0295185103,11.1169311571385,2.63484279361724,-0.1957355986032,0.298158956849655,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(2004-2033)",2018
1067.67446792051,11.1129041577703,3.97540764866626,0.0717823050043416,0.298395791963143,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(2004-2033)",2018
1115.36439067887,11.1248877438006,5.96123424701325,-1.95031298616663,0.276850020462369,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(2004-2033)",2018
1091.89454648015,11.1613315629436,2.00193405726947,-1.35461431592665,0.246943771517527,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(2004-2033)",2018
1117.07050163887,11.2695904774659,0.900172026644743,0.0674512979092849,0.321810715879282,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(2004-2033)",2018
1066.24689615968,11.0709566324122,1.4472932118174,-1.34285513527009,0.250114655491984,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(2004-2033)",2018
1129.30078913277,11.0657770641252,5.2807734315709,-1.66899244312039,0.249071164588569,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(2004-2033)",2018
1142.11164567453,11.1471916482618,1.93391127989145,-0.918622449282524,0.38693856416989,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(2004-2033)",2018
1078.84618368849,10.8593159821023,-6.09571508081512,-2.59898176401283,0.297368264557528,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(2004-2033)",2018
1006.6514299849,10.9162484863019,-9.8649762583675,-0.560834357951384,0.30805445160795,"MPI-ESM1-2-HR","r5i1p1f1","ssp370","Fut(2004-2033)",2018
1015.31504114314,11.3946490132182,-0.241539859442775,0.488593813660701,0.312600571595743,"MPI-ESM1-2-HR","r6i1p1f1","ssp370","Fut(2004-2033)",2018
1067.76833746303,10.9887526794484,2.44152883310076,-1.10600780199896,0.359712453777098,"MPI-ESM1-2-HR","r7i1p1f1","ssp370","Fut(2004-2033)",2018
1002.93874375078,11.3550907615885,-1.43468959126616,0.668529831092101,0.360142361065042,"MPI-ESM1-2-HR","r8i1p1f1","ssp370","Fut(2004-2033)",2018
1089.59162125178,11.0274333622492,8.7189766078714,0.261231060115311,0.19248105090505,"MPI-ESM1-2-HR","r9i1p1f1","ssp370","Fut(2004-2033)",2018
1027.04480960058,11.324269743639,3.23815562579914,0.132915213475378,0.432496125992147,"MRI-ESM2-0","r1i1p1f1","ssp245","Fut(2004-2033)",2018
1063.14464473213,11.3369136001302,4.68481698985676,1.55089770213772,0.455998496675178,"MRI-ESM2-0","r1i1p1f1","ssp370","Fut(2004-2033)",2018
995.985149265326,11.5223528408817,-0.981651914234555,0.767762130910127,0.621852669419482,"MRI-ESM2-0","r1i1p1f1","ssp585","Fut(2004-2033)",2018
1086.30214626212,11.4040274544198,3.64701478670906,0.734493465697924,0.519896806193405,"MRI-ESM2-0","r2i1p1f1","ssp370","Fut(2004-2033)",2018
959.435955729743,11.4929352000764,-5.58770216114652,2.95222652925701,0.529983170239419,"MRI-ESM2-0","r3i1p1f1","ssp370","Fut(2004-2033)",2018
1091.67412492607,11.2944239904108,-1.55384321112827,0.243647211027671,0.348504479782166,"MRI-ESM2-0","r4i1p1f1","ssp370","Fut(2004-2033)",2018
1034.00075158187,11.5180779512186,0.7699660373847,-0.994850705814664,0.465345347374502,"MRI-ESM2-0","r5i1p1f1","ssp370","Fut(2004-2033)",2018
1024.71678204047,11.5083680886207,2.67754653729,2.85893839019856,0.665315341245847,"ACCESS-CM2","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1108.42874771564,11.5449237658745,3.45538294140278,2.23445970893734,0.692205048990459,"ACCESS-CM2","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1054.15891968202,11.6850021180287,2.00166299673944,1.42142130939649,0.741480272094147,"ACCESS-CM2","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1005.58523956174,11.7824259045823,-6.99445437865707,1.93803703193298,0.771824547066299,"ACCESS-CM2","r2i1p1f1","ssp245","Fut(2005-2034)",2019
969.500907490852,11.7332605030114,-12.3356858199946,0.0596829652492283,0.77820561541408,"ACCESS-CM2","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1056.99968170776,11.8776140434409,-0.280185184051594,1.11675002219805,0.84691054281955,"ACCESS-CM2","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1035.33680113577,11.683872048516,-1.94190451713428,2.04264487710178,0.600372723956283,"ACCESS-CM2","r3i1p1f1","ssp245","Fut(2005-2034)",2019
1021.50164251953,11.7486362105115,-1.71096527760928,2.29971050726094,0.650710171722912,"ACCESS-CM2","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1006.39967672638,11.8881447751156,-3.40846232321693,1.3569178213687,0.755563542280912,"ACCESS-CM2","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1083.22806132107,11.4247278039846,-1.5286178036908,-0.341428471686958,0.446096227894532,"CESM2-LENS","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1016.12272831753,11.5206883197333,0.266029621636424,3.32184426886931,0.45113466063026,"CESM2-LENS","r10i1p1f1","ssp370","Fut(2005-2034)",2019
1022.94745275003,11.4033832282421,-1.79551138952694,1.75434685243725,0.406371195811849,"CESM2-LENS","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1121.49198200917,11.5180178454622,6.22302674431955,0.866352726556279,0.480541830704086,"CESM2-LENS","r5i1p1f1","ssp370","Fut(2005-2034)",2019
945.615383208309,11.4888133389277,-4.33122924722139,1.35118440462407,0.395634204760102,"CESM2-LENS","r6i1p1f1","ssp370","Fut(2005-2034)",2019
998.276081621417,11.3061633439802,-10.7529772377986,-0.866866921418563,0.553316200578804,"CESM2-LENS","r7i1p1f1","ssp370","Fut(2005-2034)",2019
953.03566961578,11.6413583236314,-9.03758012126084,1.23080105518387,0.733819609231324,"CESM2-LENS","r8i1p1f1","ssp370","Fut(2005-2034)",2019
1020.3902594759,11.4849901385481,-1.12350196527028,-0.317465868816446,0.374206955335165,"CESM2-LENS","r9i1p1f1","ssp370","Fut(2005-2034)",2019
1077.45689650644,11.3331390364111,4.77771665921481,1.67502313853758,0.360732940712419,"CNRM-ESM2-1","r1i1p1f2","ssp245","Fut(2005-2034)",2019
1064.24442090347,11.3982523769972,7.60185866543098,0.311598091031397,0.45629400112084,"CNRM-ESM2-1","r1i1p1f2","ssp370","Fut(2005-2034)",2019
1078.77672508841,11.3568462726628,3.95475554345237,-1.46140304718467,0.380217782060663,"CNRM-ESM2-1","r1i1p1f2","ssp585","Fut(2005-2034)",2019
1122.87472467151,11.6656173769897,1.04908201046454,0.500463844127775,0.403430725781892,"EC-EARTH3-VEG","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1083.37838935368,11.4487964323767,-3.80689743917101,0.0883303391279566,0.267736576306122,"EC-EARTH3-VEG","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1075.81187699254,11.7339276147236,-1.61600358415857,-0.588972030292783,0.457251403079667,"EC-EARTH3-VEG","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1077.70909901729,11.8596753611203,0.892224703625662,-0.424217608187412,0.687144940348695,"EC-EARTH3-VEG","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1117.72714588519,11.5687697948758,9.24273994646365,-0.91271563579449,0.487778887635907,"EC-EARTH3-VEG","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1131.94405501505,11.9055853079104,9.67267914258121,0.435227530516909,0.710638163442557,"EC-EARTH3-VEG","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1025.76698421716,11.608825324203,-5.60781076014937,0.664075374614109,0.524426215869219,"EC-EARTH3-VEG","r3i1p1f1","ssp245","Fut(2005-2034)",2019
1150.14019571144,11.2451875050924,3.58974776858679,1.24357518620648,0.268403119226235,"EC-EARTH3-VEG","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1183.85662018294,11.4325478082069,6.50505541227367,-0.693199335173116,0.468261045375982,"EC-EARTH3-VEG","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1044.75723927524,11.6340370064606,1.25425262089103,-0.79527810172252,0.902737262861375,"EC-EARTH3-VEG","r4i1p1f1","ssp245","Fut(2005-2034)",2019
1086.03384073649,11.4176682261188,2.88317519676133,0.115583467556817,0.70663644473334,"EC-EARTH3-VEG","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1001.88833645195,11.6705744742348,-2.20997222032909,1.21557603805829,0.87814796175561,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(2005-2034)",2019
1069.11338959937,11.6922761207641,0.0174499636535659,-0.330845573358991,0.410715501620864,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(2005-2034)",2019
1144.44890281833,11.4093875301008,1.74954413004187,-0.352156792410542,0.845637388640936,"EC-EARTH3","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1086.54803466217,11.6218723771213,3.56147621080428,-0.893828971158964,0.971858945858974,"EC-EARTH3","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1080.04712798652,11.4434319221204,-3.10533018138136,-1.13420096872048,0.904846055171216,"EC-EARTH3","r1i1p1f1","ssp585","Fut(2005-2034)",2019
999.744044686233,11.5275178941483,-4.92341247112868,2.33964525172207,0.579073987533484,"EC-EARTH3","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1147.45697331548,11.119322438729,1.50432002773939,-1.15901838712142,0.421397200556594,"EC-EARTH3","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1080.7651143471,11.276464081508,-0.801741185694732,-0.654444806633195,0.349445432742121,"EC-EARTH3","r4i1p1f1","ssp245","Fut(2005-2034)",2019
1044.41193202327,11.3406266178019,-2.15581854847568,-0.522053814778116,0.347994708133731,"EC-EARTH3","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1068.3798111788,11.3955234625483,-3.06985945188005,-1.63101200179521,0.381764723751724,"EC-EARTH3","r4i1p1f1","ssp585","Fut(2005-2034)",2019
1047.27436214741,11.3354222278564,-0.415012875791368,1.36948963069945,0.396490478635226,"FGOALS-G3","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1061.579866398,11.284595160886,7.2591625724535,1.95481613862275,0.330080300572092,"FGOALS-G3","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1050.29723666405,11.4458973923657,3.12964014943635,4.88198578343879,0.450865142005098,"FGOALS-G3","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1086.86590233707,11.2065534475476,-4.56000339808451,-3.04994171003227,0.575372665957017,"FGOALS-G3","r3i1p1f1","ssp245","Fut(2005-2034)",2019
1046.55547270164,11.3759711303907,-5.41559858793407,0.0823906898083766,0.51528217393291,"FGOALS-G3","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1062.70420937174,11.2460756626869,-6.61652967010364,1.62677676428266,0.381822804375902,"FGOALS-G3","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1126.67654232807,11.3436148004212,3.87341664857747,0.737461542617176,0.467439958606118,"FGOALS-G3","r4i1p1f1","ssp245","Fut(2005-2034)",2019
1071.10204213589,11.4612957846289,-0.116015275841026,0.834976313207536,0.499327015582626,"FGOALS-G3","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1037.50365292492,11.436006204671,-6.45214080834389,2.50682106434435,0.552132190235774,"FGOALS-G3","r4i1p1f1","ssp585","Fut(2005-2034)",2019
947.069755425173,11.3848975316033,3.11728447462209,4.1239769756352,0.469229573355321,"FGOALS-G3","r5i1p1f1","ssp370","Fut(2005-2034)",2019
1063.41661563903,11.2633124038242,0.783447939161645,1.39232729005997,0.538576121151342,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1024.44440691087,11.2083958177109,0.745182906481696,-0.240814833704562,0.43708942290114,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1082.70952490602,11.0946586380311,1.75919482127925,0.333263422783937,0.352534820224836,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1101.03234039858,11.2776300940908,-2.26607508833871,-0.953818919874285,0.379546581743767,"INM-CM5-0","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1114.47315236278,11.3335089180811,2.35077278724998,-2.68714260522059,0.429419548510159,"INM-CM5-0","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1134.05608315112,11.5411850587628,2.19058323286374,-1.09450620236776,0.635887416363003,"INM-CM5-0","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1082.09553045838,11.309251513148,-0.478066338371664,0.525909931005722,0.49242075325566,"INM-CM5-0","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1073.4828596771,11.1511933553523,2.91743200884203,0.164339201432025,0.436149208396882,"INM-CM5-0","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1098.0673495424,11.0830478201688,6.0337100480578,-1.20499037243691,0.385208252221158,"INM-CM5-0","r4i1p1f1","ssp370","Fut(2005-2034)",2019
980.033393766566,11.1248535462219,-6.53985190945515,0.96960921652772,0.444607632180105,"INM-CM5-0","r5i1p1f1","ssp370","Fut(2005-2034)",2019
1108.94581527461,11.2943828732298,1.97834729681168,0.371665858365269,0.297966704054357,"IPSL-CM6A-LR","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1055.56426274986,11.4282188660715,-3.26175607156751,0.23971820492409,0.376468555450632,"IPSL-CM6A-LR","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1106.66234774749,11.4288777852045,4.84785463314311,-2.68610185619702,0.367788016561148,"IPSL-CM6A-LR","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1100.84894475858,11.6498834885471,-1.27374619207747,-1.56698108494364,0.598592913569915,"IPSL-CM6A-LR","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1061.31516214677,11.3712906417133,-1.54904964972274,-0.395371675166559,0.394606735376717,"IPSL-CM6A-LR","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1016.86342684119,11.4305812467615,-9.54765882934151,-1.29939608247203,0.550918759823386,"IPSL-CM6A-LR","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1060.12305490989,11.5927551550289,1.93240637215101,1.47728659313569,0.542073288243996,"IPSL-CM6A-LR","r3i1p1f1","ssp245","Fut(2005-2034)",2019
1092.84577236177,11.4915082044348,1.71569929454879,0.822048448088504,0.467733092838124,"IPSL-CM6A-LR","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1066.76209945293,11.5558349663267,1.54590466493829,0.679704697801705,0.482274582049341,"IPSL-CM6A-LR","r3i1p1f1","ssp585","Fut(2005-2034)",2019
974.594842919725,11.6830961336051,-7.09175571626791,0.653482793527234,0.626036562397088,"IPSL-CM6A-LR","r10i1p1f1","ssp370","Fut(2005-2034)",2019
1097.13954794441,11.3540502787791,2.09249373754587,-0.574545262637529,0.505213765041123,"IPSL-CM6A-LR","r4i1p1f1","ssp245","Fut(2005-2034)",2019
1127.47977691693,11.430200129284,7.98186799054634,-0.338994835951118,0.518188524922952,"IPSL-CM6A-LR","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1104.65345229519,11.521680834375,5.30797848896593,0.642715367130311,0.645226723973845,"IPSL-CM6A-LR","r4i1p1f1","ssp585","Fut(2005-2034)",2019
1102.9143530385,11.425008792912,7.51187046417792,0.030490237730804,0.379191018589129,"IPSL-CM6A-LR","r5i1p1f1","ssp245","Fut(2005-2034)",2019
1044.12818160788,11.5345270236417,6.05511247124157,1.068892865688,0.505874641078353,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(2005-2034)",2019
1091.08092698152,11.3864572314799,5.35576748807742,1.2011657708426,0.405084777679416,"IPSL-CM6A-LR","r6i1p1f1","ssp370","Fut(2005-2034)",2019
1040.15354817135,11.7012245125974,-2.30326026679366,-0.949662496053772,0.678711831932867,"IPSL-CM6A-LR","r7i1p1f1","ssp370","Fut(2005-2034)",2019
1085.29222718985,11.4368880842451,-1.27976547800483,0.157144682637117,0.62916646582396,"IPSL-CM6A-LR","r8i1p1f1","ssp370","Fut(2005-2034)",2019
1035.40028747173,11.5346161916964,-6.8200806695457,-1.01048557787011,0.520632744795604,"IPSL-CM6A-LR","r9i1p1f1","ssp370","Fut(2005-2034)",2019
1007.36982127294,11.9204580942314,-1.57184148997146,0.857140937059758,0.771986941190121,"KACE-1-0-G","r1i1p1f1","ssp245","Fut(2005-2034)",2019
969.19766251246,12.0340381488236,-5.60649516668863,-0.34142672976758,0.905134067469357,"KACE-1-0-G","r1i1p1f1","ssp370","Fut(2005-2034)",2019
952.076600554893,12.0048173773374,-8.27693308049718,2.02480631037901,0.951858292093696,"KACE-1-0-G","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1070.98147956208,11.9599580534326,-2.81946995776416,-0.994811896549675,0.831799319847025,"KACE-1-0-G","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1174.4922482505,11.9217741969418,2.22318659421268,-1.34998294707434,0.851266311937076,"KACE-1-0-G","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1056.3002689585,11.9751604435086,-7.43944307174317,-0.915925786550332,0.872515158641853,"KACE-1-0-G","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1049.21317961593,12.1114358672835,-2.06147636403243,0.865763388763739,0.836596632708229,"KACE-1-0-G","r3i1p1f1","ssp245","Fut(2005-2034)",2019
946.882532848806,12.2135100947973,-5.56189355902816,2.36356929989737,0.886507385181131,"KACE-1-0-G","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1026.63010016045,12.1231939426128,-2.88530191856961,0.783284643810896,0.819053037141137,"KACE-1-0-G","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1059.14153305434,11.4136395938566,-0.355141842620342,-2.22446372322027,0.61038653410078,"MIROC6","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1063.2705548066,11.2597590486641,0.815908676436941,-0.361906223031923,0.458578796058914,"MIROC6","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1058.62323816438,11.4112074208574,3.27781199261484,-1.62147112917641,0.532006484269644,"MIROC6","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1021.75317142655,11.4785845037823,-1.12790713016474,0.0512886420663446,0.558824484039047,"MIROC6","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1046.97574845293,11.2293681193157,-0.96754889327657,-1.7536400522158,0.421463583567055,"MIROC6","r2i1p1f1","ssp370","Fut(2005-2034)",2019
996.160268056678,11.389942922991,-2.16452025873284,0.971822208684094,0.497128459675691,"MIROC6","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1026.71020402776,11.7450967745043,-4.32622045180469,-0.770133619559852,0.694644042495021,"MIROC6","r3i1p1f1","ssp245","Fut(2005-2034)",2019
979.140757017298,11.6070056655048,-4.95389460898921,0.42956359627883,0.632618458289812,"MIROC6","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1105.39551823242,11.2125868898899,0.634492760038206,-1.26273075834603,0.384470447309988,"MIROC6","r3i1p1f1","ssp585","Fut(2005-2034)",2019
1040.52280342104,11.4485555432628,3.47115186348085,-0.212038282795777,0.521878411980406,"MIROC6","r4i1p1f1","ssp585","Fut(2005-2034)",2019
1117.4066445428,11.1690541624697,-2.31597373082206,-2.78298937921175,0.452398332171434,"MIROC6","r5i1p1f1","ssp585","Fut(2005-2034)",2019
1081.81494985317,11.0801428762635,2.42516962319191,-0.212046898486783,0.261370675974678,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1065.13831254597,11.074687743743,3.72842432476833,0.0777641637547175,0.260179377935865,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(2005-2034)",2019
1135.6383563127,11.0857895982649,7.88729037682631,-2.1128390683472,0.237751874926644,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1100.99933775463,11.1647332433603,2.85247985601745,-1.46749884225386,0.25034545193423,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(2005-2034)",2019
1108.60736510516,11.3378635321162,0.135733317643935,0.0730722394017184,0.390083770529623,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1078.26617410753,11.0806998135668,2.59085875799836,-1.45475972987595,0.259857836646573,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(2005-2034)",2019
1131.68482270213,11.0996827836944,5.50302856544139,-1.80807514671378,0.282976884157804,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1114.43272806497,11.1747853935731,-0.536442947404914,-0.995174320056058,0.414532309481213,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(2005-2034)",2019
1072.65880094712,10.9053115532483,-6.63427355248115,-2.8155635776806,0.343363835703547,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1023.20199351104,10.921329024741,-8.38304776561351,-0.607570554447351,0.313134990047121,"MPI-ESM1-2-HR","r5i1p1f1","ssp370","Fut(2005-2034)",2019
1018.7199139414,11.4128622780748,0.0930014933044287,0.529309964799111,0.330813836452295,"MPI-ESM1-2-HR","r6i1p1f1","ssp370","Fut(2005-2034)",2019
1070.47517428255,11.0166231004697,2.70122233810985,-1.19817511883221,0.387582874798465,"MPI-ESM1-2-HR","r7i1p1f1","ssp370","Fut(2005-2034)",2019
984.33390516847,11.4227958385059,-3.26310802798143,0.72424065034978,0.427847437982438,"MPI-ESM1-2-HR","r8i1p1f1","ssp370","Fut(2005-2034)",2019
1077.95989802244,11.0603681075899,7.55836833866731,0.28300031512491,0.225415796245695,"MPI-ESM1-2-HR","r9i1p1f1","ssp370","Fut(2005-2034)",2019
1007.0449444761,11.3683407895192,1.22777675146448,0.143991481264989,0.476567171872404,"MRI-ESM2-0","r1i1p1f1","ssp245","Fut(2005-2034)",2019
1049.55047416871,11.3392210162191,3.34623783732856,1.68013917731582,0.458305912764137,"MRI-ESM2-0","r1i1p1f1","ssp370","Fut(2005-2034)",2019
977.539602750201,11.5337122289584,-2.81546193320336,0.831742308485967,0.633212057496214,"MRI-ESM2-0","r1i1p1f1","ssp585","Fut(2005-2034)",2019
1073.2250017557,11.4298877450216,2.39928919333817,0.795701254506092,0.545757096795166,"MRI-ESM2-0","r2i1p1f1","ssp370","Fut(2005-2034)",2019
1002.08936826281,11.4875984539329,-1.39043744132246,3.19824540669501,0.524646424095888,"MRI-ESM2-0","r3i1p1f1","ssp370","Fut(2005-2034)",2019
1104.0009287719,11.350970609412,-0.442223510337124,0.263951145279973,0.405051098783373,"MRI-ESM2-0","r4i1p1f1","ssp370","Fut(2005-2034)",2019
1039.92350639675,11.5650689158203,1.34717625761904,-1.07775493129924,0.512336311976169,"MRI-ESM2-0","r5i1p1f1","ssp370","Fut(2005-2034)",2019
1021.70288987889,11.522601912648,2.37555182216183,3.07885672790609,0.679549165273153,"ACCESS-CM2","r1i1p1f1","ssp245","Fut(2006-2035)",2020
