"Model","SSP","Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Variant","Year","period","model_ssp"
"KACE-1-0-G","ssp245",1130.46757956503,13.8164258639827,6.08715024017231,1.21348738212307,2.632602823582,NA,"Fut(2057-2086)",2071,NA
"KACE-1-0-G","ssp370",1081.71373054678,14.3072573404269,2.10109391058625,1.12026603842578,3.13178578176854,NA,"Fut(2057-2086)",2071,NA
"KACE-1-0-G","ssp585",1137.61037322406,15.0329339539263,5.45403512012881,3.15360861273265,3.87968552873222,NA,"Fut(2057-2086)",2071,NA
"MIROC6","ssp245",1058.32298665928,12.7604385606913,0.173753385336578,-4.90551450118965,1.83594995685521,NA,"Fut(2057-2086)",2071,NA
"MIROC6","ssp370",1043.53362370604,13.1688831962546,-0.364215529651973,-2.80997113161483,2.30772586439827,NA,"Fut(2057-2086)",2071,NA
"MIROC6","ssp585",1065.39677716381,13.8416029381777,0.676942911699167,-4.90740734084586,2.99290997736501,NA,"Fut(2057-2086)",2071,NA
"MPI-ESM1-2-HR","ssp245",1029.36405111694,12.3031444828398,-3.19452078706286,-4.19886435185161,1.43656448698233,NA,"Fut(2057-2086)",2071,NA
"MPI-ESM1-2-HR","ssp370",1058.19555068576,12.8769948931589,-0.849331701393955,-2.8685856921499,2.07195706891668,NA,"Fut(2057-2086)",2071,NA
"MPI-ESM1-2-HR","ssp585",996.325939324882,13.3039362027673,-5.27649199876487,-8.91899699555784,2.46949635263804,NA,"Fut(2057-2086)",2071,NA
"MRI-ESM2-0","ssp370",1113.61328909593,12.9520068790712,6.77287350074259,4.86028205249768,2.00667689987299,NA,"Fut(2057-2086)",2071,NA
"ACCESS-CM2","ssp245",1178.8726443345,13.700743471291,12.8091532720661,11.5747420448563,2.72169232814087,NA,"Fut(2058-2087)",2072,NA
"ACCESS-CM2","ssp370",1163.69481593823,14.2484240088044,8.53285978410189,7.77421307629579,3.27985746104773,NA,"Fut(2058-2087)",2072,NA
"ACCESS-CM2","ssp585",1094.09146502874,15.1639651092996,4.68590242971398,6.59168933578387,4.12836291616938,NA,"Fut(2058-2087)",2072,NA
"CESM2-LENS","ssp370",1089.23134880244,13.6595094521673,3.76596498284473,4.44152587518671,2.66613176997184,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3","ssp245",1122.47737804339,13.3643029597591,3.11248484946575,2.2559200276095,2.55123206081226,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3","ssp370",1015.15738944347,14.1064075216738,-4.07683698913691,-3.59416399507106,3.28508485120853,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3","ssp585",1031.56767816091,14.9932547701499,-7.54708279142098,-6.64100691292435,4.24316482217716,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3-VEG","ssp245",1091.50244083751,13.4918560076773,1.68938157834226,-0.391737480904419,2.3854606990662,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3-VEG","ssp370",1106.2873047249,14.1527709801993,2.54567547052952,0.678750799392042,3.16530424755875,NA,"Fut(2058-2087)",2072,NA
"EC-EARTH3-VEG","ssp585",1060.29138636057,14.9712743771374,-0.481223147583048,0.467879334715629,3.91419021928198,NA,"Fut(2058-2087)",2072,NA
"FGOALS-G3","ssp245",1095.21058373215,12.3733251307237,0.321667918581292,-1.5958301390572,1.55789600651477,NA,"Fut(2058-2087)",2072,NA
"FGOALS-G3","ssp370",1097.20241415313,13.0580697798877,7.3847075279553,8.87974168730917,2.13485964387121,NA,"Fut(2058-2087)",2072,NA
"FGOALS-G3","ssp585",1191.66990506181,13.2845218465922,9.47862652539479,15.2571414973422,2.37013547222324,NA,"Fut(2058-2087)",2072,NA
"INM-CM5-0","ssp370",1071.6089020877,13.2084961349265,1.03005444970745,-2.26661731528722,2.44568618324491,NA,"Fut(2058-2087)",2072,NA
"IPSL-CM6A-LR","ssp245",1096.51499291402,13.5015683261104,2.61198648687038,-0.266115714631663,2.50295974631072,NA,"Fut(2058-2087)",2072,NA
"IPSL-CM6A-LR","ssp370",1093.5631897523,14.2238903261885,2.85527490965572,0.735107076338113,3.23633801754112,NA,"Fut(2058-2087)",2072,NA
"IPSL-CM6A-LR","ssp585",1071.58732914379,15.1298279091125,0.167358452902943,-3.38006037820469,4.15713622154752,NA,"Fut(2058-2087)",2072,NA
"KACE-1-0-G","ssp245",1128.81735571782,13.8385042635843,5.93228728932532,1.23215641877112,2.65468122318364,NA,"Fut(2058-2087)",2072,NA
"KACE-1-0-G","ssp370",1081.10649074979,14.3684558039911,2.04377759316577,1.13750090055542,3.19298424533272,NA,"Fut(2058-2087)",2072,NA
"KACE-1-0-G","ssp585",1132.15371878172,15.1077126031469,4.94821498808315,3.20212566831316,3.9544641779528,NA,"Fut(2058-2087)",2072,NA
"MIROC6","ssp245",1058.09495820931,12.7849454007257,0.152169742157864,-4.98098395505411,1.86045679688956,NA,"Fut(2058-2087)",2072,NA
"MIROC6","ssp370",1037.67484854173,13.1955999624115,-0.923606857607044,-2.85320145671659,2.33444263055518,NA,"Fut(2058-2087)",2072,NA
"MIROC6","ssp585",1067.1159108267,13.8958833478806,0.839396117253104,-4.9829059153204,3.04719038706789,NA,"Fut(2058-2087)",2072,NA
"MPI-ESM1-2-HR","ssp245",1037.53320994691,12.2873411381566,-2.42626068079232,-4.26346226495702,1.42076114229915,NA,"Fut(2058-2087)",2072,NA
"MPI-ESM1-2-HR","ssp370",1055.07220653052,12.9190222107897,-1.14198239352517,-2.91271777972143,2.1139843865475,NA,"Fut(2058-2087)",2072,NA
"MPI-ESM1-2-HR","ssp585",991.284211928992,13.3644214300555,-5.75582319599164,-9.05621233395105,2.52998157992629,NA,"Fut(2058-2087)",2072,NA
"MRI-ESM2-0","ssp370",1125.86653256167,12.9635287057268,7.94771042784452,4.93505562253609,2.01819872652862,NA,"Fut(2058-2087)",2072,NA
"ACCESS-CM2","ssp245",1169.33548674493,13.7162418185138,11.8965197679536,11.7501169243238,2.73719067536358,NA,"Fut(2059-2088)",2073,NA
"ACCESS-CM2","ssp370",1162.70288893239,14.2992334819612,8.44034697647644,7.89200418351239,3.3306669342046,NA,"Fut(2059-2088)",2073,NA
"ACCESS-CM2","ssp585",1093.35934108268,15.227352583133,4.6158506484574,6.69156341662909,4.19175039000277,NA,"Fut(2059-2088)",2073,NA
"CESM2-LENS","ssp370",1086.4592954428,13.7008130882053,3.50188445287877,4.50882172178045,2.70743540600983,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3","ssp245",1146.92247134885,13.3367931483027,5.35804842375883,2.29010063408842,2.52372224935587,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3","ssp370",1001.73577003366,14.1995098945269,-5.34505825207115,-3.64862102529941,3.37818722406165,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3","ssp585",1014.8069220024,15.1061798927113,-9.04924385586873,-6.74162822978683,4.35608994473855,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3-VEG","ssp245",1101.17670440409,13.5241838437116,2.59068041424446,-0.39767289728176,2.41778853510042,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3-VEG","ssp370",1112.63390623342,14.2200343852671,3.13396436786564,0.689034902413133,3.23256765262659,NA,"Fut(2059-2088)",2073,NA
"EC-EARTH3-VEG","ssp585",1067.35902591906,15.0431710866612,0.182144350392365,0.474968415544661,3.98608692880576,NA,"Fut(2059-2088)",2073,NA
"FGOALS-G3","ssp245",1094.31030792236,12.3672709736404,0.239202343315171,-1.62000938358837,1.55184184943149,NA,"Fut(2059-2088)",2073,NA
"FGOALS-G3","ssp370",1092.30776936236,13.0732546979066,6.90566191838411,9.01428322802596,2.15004456189011,NA,"Fut(2059-2088)",2073,NA
"FGOALS-G3","ssp585",1196.07649209422,13.2911676521198,9.88345935193753,15.488310307908,2.37678127775083,NA,"Fut(2059-2088)",2073,NA
"INM-CM5-0","ssp370",1085.08703285018,13.2359386923408,2.30075711199391,-2.30096000188249,2.47312874065917,NA,"Fut(2059-2088)",2073,NA
"IPSL-CM6A-LR","ssp245",1099.76156922737,13.5354508929617,2.91580143417817,-0.270147770913957,2.53684231316208,NA,"Fut(2059-2088)",2073,NA
"IPSL-CM6A-LR","ssp370",1101.31775238831,14.2798580603514,3.58463163929433,0.746245062343236,3.29230575170409,NA,"Fut(2059-2088)",2073,NA
"IPSL-CM6A-LR","ssp585",1082.69798514766,15.2146890298448,1.20593462146982,-3.43127341423809,4.24199734227983,NA,"Fut(2059-2088)",2073,NA
"KACE-1-0-G","ssp245",1139.33862086252,13.8473565054533,6.91964071395967,1.25082545541916,2.66353346505257,NA,"Fut(2059-2088)",2073,NA
"KACE-1-0-G","ssp370",1081.77449533059,14.4355467834509,2.10682939375865,1.15473576268504,3.26007522479248,NA,"Fut(2059-2088)",2073,NA
"KACE-1-0-G","ssp585",1130.29194482938,15.1806430500003,4.77563254652272,3.25064272389366,4.02739462480622,NA,"Fut(2059-2088)",2073,NA
"MIROC6","ssp245",1045.03598130476,12.8186652602767,-1.08390539595317,-5.05645340891856,1.8941766564406,NA,"Fut(2059-2088)",2073,NA
"MIROC6","ssp370",1036.23034456146,13.2274494309542,-1.06152698205332,-2.89643178181836,2.36629209909792,NA,"Fut(2059-2088)",2073,NA
"MIROC6","ssp585",1079.823540064,13.9423867306713,2.04023067080993,-5.05840448979496,3.09369376985863,NA,"Fut(2059-2088)",2073,NA
"MPI-ESM1-2-HR","ssp245",1017.65775596274,12.3286498728943,-4.29542722631529,-4.32806017806241,1.46206987703679,NA,"Fut(2059-2088)",2073,NA
"MPI-ESM1-2-HR","ssp370",1054.64533783689,12.9554952228252,-1.18197908054781,-2.95684986729297,2.150457398583,NA,"Fut(2059-2088)",2073,NA
"MPI-ESM1-2-HR","ssp585",999.405822486439,13.433076709457,-4.98367884818663,-9.19342767234424,2.59863685932782,NA,"Fut(2059-2088)",2073,NA
"MRI-ESM2-0","ssp370",1130.19463009301,12.9977562471603,8.36268698634833,5.00982919257452,2.05242626796203,NA,"Fut(2059-2088)",2073,NA
"ACCESS-CM2","ssp245",1144.30135050264,13.7579354550881,9.5009431753818,11.9254918037913,2.77888431193792,NA,"Fut(2060-2089)",2074,NA
"ACCESS-CM2","ssp370",1167.94745791968,14.3496001964447,8.92948559145571,8.009795290729,3.38103364868805,NA,"Fut(2060-2089)",2074,NA
"ACCESS-CM2","ssp585",1096.98042519859,15.3195867943847,4.96232667040259,6.7914374974743,4.28398460125451,NA,"Fut(2060-2089)",2074,NA
"CESM2-LENS","ssp370",1085.91127263258,13.752527710975,3.44967688852871,4.57611756837418,2.75915002877953,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3","ssp245",1140.19869299525,13.3870847004056,4.74039188370041,2.32428124056735,2.57401380145878,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3","ssp370",995.203515330211,14.2538621616679,-5.96229705588926,-3.70307805552776,3.43253949120262,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3","ssp585",1008.3833951627,15.20359135496,-9.62494412999559,-6.84224954664932,4.45350140698732,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3-VEG","ssp245",1098.20125498603,13.5452484779515,2.31347387771328,-0.4036083136591,2.43885316934037,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3-VEG","ssp370",1110.33423544592,14.2870468987762,2.92079976473084,0.699319005434229,3.29958016613571,NA,"Fut(2060-2089)",2074,NA
"EC-EARTH3-VEG","ssp585",1065.41908946274,15.1091422628393,6.22305253497639e-05,0.482057496373686,4.05205810498379,NA,"Fut(2060-2089)",2074,NA
"FGOALS-G3","ssp245",1083.48299184534,12.3849017318014,-0.752583550705406,-1.64418862811954,1.5694726075925,NA,"Fut(2060-2089)",2074,NA
"FGOALS-G3","ssp370",1099.54726645307,13.097111203571,7.61420144373319,9.14882476874277,2.17390106755456,NA,"Fut(2060-2089)",2074,NA
"FGOALS-G3","ssp585",1197.86369652157,13.332430614778,10.0476496912214,15.7194791184738,2.41804424040906,NA,"Fut(2060-2089)",2074,NA
"INM-CM5-0","ssp370",1083.74733266933,13.2652980844088,2.17445172020998,-2.33530268847774,2.50248813272718,NA,"Fut(2060-2089)",2074,NA
"IPSL-CM6A-LR","ssp245",1102.16858230439,13.5816443332251,3.14104996696524,-0.274179827196262,2.58303575342539,NA,"Fut(2060-2089)",2074,NA
"IPSL-CM6A-LR","ssp370",1113.6061273584,14.3405193408095,4.74041687199628,0.75738304834836,3.35296703216219,NA,"Fut(2060-2089)",2074,NA
"IPSL-CM6A-LR","ssp585",1080.72056845482,15.3218363417853,1.02109424374608,-3.4824864502715,4.34914465422029,NA,"Fut(2060-2089)",2074,NA
"KACE-1-0-G","ssp245",1121.35967234279,13.8830147989013,5.23243141468297,1.26949449206721,2.6991917585006,NA,"Fut(2060-2089)",2074,NA
"KACE-1-0-G","ssp370",1081.28169665822,14.4792298583279,2.06031497676755,1.17197062481468,3.30375829966954,NA,"Fut(2060-2089)",2074,NA
"KACE-1-0-G","ssp585",1140.28628268778,15.2422957878154,5.70208617276299,3.29915977947416,4.0890473626213,NA,"Fut(2060-2089)",2074,NA
"MIROC6","ssp245",1038.44407220917,12.8374120017273,-1.70785128431055,-5.13192286278303,1.91292339789121,NA,"Fut(2060-2089)",2074,NA
"MIROC6","ssp370",1034.04466331435,13.2708457507292,-1.27021413952513,-2.93966210692013,2.40968841887293,NA,"Fut(2060-2089)",2074,NA
"MIROC6","ssp585",1082.62752710405,13.9789387437201,2.30519941222783,-5.1339030642695,3.1302457829074,NA,"Fut(2060-2089)",2074,NA
"MPI-ESM1-2-HR","ssp245",1030.30455335507,12.3417766345864,-3.10607222528833,-4.39265809116783,1.4751966387289,NA,"Fut(2060-2089)",2074,NA
"MPI-ESM1-2-HR","ssp370",1054.95672844496,13.0020518057005,-1.15280244408166,-3.0009819548645,2.19701398145824,NA,"Fut(2060-2089)",2074,NA
"MPI-ESM1-2-HR","ssp585",994.031260919245,13.4874885691091,-5.49465352576872,-9.33064301073743,2.65304871897992,NA,"Fut(2060-2089)",2074,NA
"MRI-ESM2-0","ssp370",1136.35492668187,13.0244236723588,8.95333418394332,5.08460276261294,2.07909369316061,NA,"Fut(2060-2089)",2074,NA
"ACCESS-CM2","ssp245",1150.26667746538,13.7692462842371,10.0717796324771,12.1008666832588,2.7901951410869,NA,"Fut(2061-2090)",2075,NA
"ACCESS-CM2","ssp370",1163.32593874114,14.4059587182531,8.4984561788257,8.12758639794559,3.43739217049643,NA,"Fut(2061-2090)",2075,NA
"ACCESS-CM2","ssp585",1096.69723395733,15.4009334799198,4.93523009612294,6.89131157831951,4.36533128678963,NA,"Fut(2061-2090)",2075,NA
"CESM2-LENS","ssp370",1087.60959378185,13.8037516349829,3.61146798377967,4.64341341496792,2.81037395278748,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3","ssp245",1126.71817146772,13.4203467247573,3.50205060488214,2.35846184704629,2.60727582581044,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3","ssp370",999.730759322752,14.3142861097581,-5.53451357324673,-3.7575350857561,3.4929634392929,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3","ssp585",1000.34240940836,15.3052838092677,-10.3456070646336,-6.9428708635118,4.55519386129499,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3-VEG","ssp245",1098.98479383312,13.5806601372873,2.38647195616182,-0.409543730036437,2.47426482867613,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3-VEG","ssp370",1112.40982340613,14.3255334055298,3.11319333959149,0.709603108455325,3.33806667288925,NA,"Fut(2061-2090)",2075,NA
"EC-EARTH3-VEG","ssp585",1047.82750754828,15.2146700157855,-1.65108078312775,0.489146577202707,4.15758585793002,NA,"Fut(2061-2090)",2075,NA
"FGOALS-G3","ssp245",1067.63315365518,12.3864777547925,-2.20443420581701,-1.66836787265071,1.57104863058361,NA,"Fut(2061-2090)",2075,NA
"FGOALS-G3","ssp370",1097.37389321267,13.1358717740833,7.40149041907725,9.28336630945958,2.21266163806685,NA,"Fut(2061-2090)",2075,NA
"FGOALS-G3","ssp585",1185.98423915694,13.3689298425276,8.95628481691995,15.9506479290396,2.45454346815866,NA,"Fut(2061-2090)",2075,NA
"INM-CM5-0","ssp370",1074.94283414121,13.3151187393147,1.34437372816865,-2.36964537507299,2.55230878763307,NA,"Fut(2061-2090)",2075,NA
"IPSL-CM6A-LR","ssp245",1091.14225067884,13.6160070798406,2.10920471261643,-0.278211883478558,2.61739850004098,NA,"Fut(2061-2090)",2075,NA
"IPSL-CM6A-LR","ssp370",1109.38147378556,14.4114099610202,4.34306634968097,0.76852103435348,3.4238576523728,NA,"Fut(2061-2090)",2075,NA
"IPSL-CM6A-LR","ssp585",1079.70418076323,15.3938697611762,0.926086709164734,-3.53369948630489,4.42117807361123,NA,"Fut(2061-2090)",2075,NA
"KACE-1-0-G","ssp245",1104.88887061238,13.8966978336964,3.6867520433007,1.28816352871525,2.71287479329575,NA,"Fut(2061-2090)",2075,NA
"KACE-1-0-G","ssp370",1088.01431645668,14.5166368075047,2.6957953510061,1.1892054869443,3.34116524884632,NA,"Fut(2061-2090)",2075,NA
"KACE-1-0-G","ssp585",1149.65159992684,15.3177208336642,6.57023094032482,3.34767683505466,4.16447240847011,NA,"Fut(2061-2090)",2075,NA
"MIROC6","ssp245",1020.06742274517,12.8848663827026,-3.44726162941351,-5.20739231664747,1.96037777886647,NA,"Fut(2061-2090)",2075,NA
"MIROC6","ssp370",1029.37918387161,13.3116725790604,-1.71567051356837,-2.9828924320219,2.45051524720415,NA,"Fut(2061-2090)",2075,NA
"MIROC6","ssp585",1081.64975600871,14.0335127313761,2.21280284518703,-5.20940163874405,3.18481977056339,NA,"Fut(2061-2090)",2075,NA
"MPI-ESM1-2-HR","ssp245",1027.33177629334,12.3401000024139,-3.38564397421628,-4.45725600427323,1.47352000655647,NA,"Fut(2061-2090)",2075,NA
"MPI-ESM1-2-HR","ssp370",1055.25283732532,13.0277741876476,-1.12505767294016,-3.04511404243604,2.22273636340535,NA,"Fut(2061-2090)",2075,NA
"MPI-ESM1-2-HR","ssp585",998.398943714355,13.5585412210377,-5.07940564366514,-9.46785834913064,2.72410137090844,NA,"Fut(2061-2090)",2075,NA
"MRI-ESM2-0","ssp370",1121.67064840846,13.0536357037062,7.54541044426792,5.15937633265137,2.10830572450802,NA,"Fut(2061-2090)",2075,NA
"ACCESS-CM2","ssp245",1168.1593969681,13.7878022122207,11.7839769139534,12.2762415627263,2.80875106907052,NA,"Fut(2062-2091)",2076,NA
"ACCESS-CM2","ssp370",1171.6881285577,14.4666241195006,9.27836201188252,8.2453775051622,3.49805757174397,NA,"Fut(2062-2091)",2076,NA
"ACCESS-CM2","ssp585",1091.78717687831,15.4883502125687,4.46542133448924,6.99118565916471,4.45274801943846,NA,"Fut(2062-2091)",2076,NA
"CESM2-LENS","ssp370",1094.18864634737,13.8634623766451,4.23822348332106,4.71070926156167,2.87008469444969,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3","ssp245",1127.26691114904,13.454385799121,3.55245866938648,2.39264245352522,2.64131490017413,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3","ssp370",995.147126660679,14.3635145170506,-5.96762527355846,-3.81199211598446,3.5421918465854,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3","ssp585",1005.71271675691,15.4063446491907,-9.864300223414,-7.0434921803743,4.65625470121796,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3-VEG","ssp245",1101.27677943553,13.601660107764,2.60000386390255,-0.415479146413773,2.49526479915285,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3-VEG","ssp370",1102.79551305602,14.4025160389463,2.22200897471198,0.719887211476416,3.41504930630576,NA,"Fut(2062-2091)",2076,NA
"EC-EARTH3-VEG","ssp585",1050.42348873784,15.3036248231267,-1.40742241143822,0.496235658031738,4.24654066527124,NA,"Fut(2062-2091)",2076,NA
"FGOALS-G3","ssp245",1063.42695467787,12.3947221471802,-2.58972348558539,-1.69254711718189,1.57929302297126,NA,"Fut(2062-2091)",2076,NA
"FGOALS-G3","ssp370",1091.44027839802,13.1811032012757,6.82075938600972,9.41790785017639,2.25789306525918,NA,"Fut(2062-2091)",2076,NA
"FGOALS-G3","ssp585",1164.70913478277,13.4098823226855,7.00174254294428,16.1818167396054,2.4954959483165,NA,"Fut(2062-2091)",2076,NA
"INM-CM5-0","ssp370",1077.15332386932,13.3634356510706,1.55277615666398,-2.40398806166826,2.600625699389,NA,"Fut(2062-2091)",2076,NA
"IPSL-CM6A-LR","ssp245",1086.94329096644,13.6507843147116,1.71626562828849,-0.282243939760852,2.65217573491196,NA,"Fut(2062-2091)",2076,NA
"IPSL-CM6A-LR","ssp370",1102.80915923826,14.484584254888,3.72490616845907,0.779659020358605,3.49703194624063,NA,"Fut(2062-2091)",2076,NA
"IPSL-CM6A-LR","ssp585",1093.24093720011,15.4798277259854,2.19144427492309,-3.58491252233829,4.50713603842044,NA,"Fut(2062-2091)",2076,NA
"KACE-1-0-G","ssp245",1119.63974153916,13.9010587324324,5.07102691192237,1.30683256536331,2.71723569203173,NA,"Fut(2062-2091)",2076,NA
"KACE-1-0-G","ssp370",1089.48384505606,14.5679778981607,2.8345016217066,1.20644034907392,3.39250633950234,NA,"Fut(2062-2091)",2076,NA
"KACE-1-0-G","ssp585",1149.33618937099,15.3862614236708,6.54099306010062,3.39619389063516,4.23301299847673,NA,"Fut(2062-2091)",2076,NA
"MIROC6","ssp245",1017.54722571463,12.8994031942296,-3.68580657174416,-5.28286177051193,1.9749145903935,NA,"Fut(2062-2091)",2076,NA
"MIROC6","ssp370",1021.57364273364,13.3950710827418,-2.46093755320081,-3.02612275712366,2.5339137508855,NA,"Fut(2062-2091)",2076,NA
"MIROC6","ssp585",1082.19789623016,14.1027378788341,2.26460052560636,-5.28490021321861,3.25404491802137,NA,"Fut(2062-2091)",2076,NA
"MPI-ESM1-2-HR","ssp245",1022.61974371639,12.3850092579492,-3.82878221202779,-4.52185391737865,1.51842926209172,NA,"Fut(2062-2091)",2076,NA
"MPI-ESM1-2-HR","ssp370",1041.14775544738,13.0812736941691,-2.44667378982663,-3.08924613000757,2.2762358699269,NA,"Fut(2062-2091)",2076,NA
"MPI-ESM1-2-HR","ssp585",983.551362767901,13.6252977326615,-6.49100690492857,-9.60507368752385,2.79085788253226,NA,"Fut(2062-2091)",2076,NA
"MRI-ESM2-0","ssp370",1111.63977271305,13.0981924149695,6.58365340327812,5.2341499026898,2.15286243577123,NA,"Fut(2062-2091)",2076,NA
"ACCESS-CM2","ssp245",1166.34071038626,13.8208568760682,11.6099424290999,12.4516164421939,2.84180573291802,NA,"Fut(2063-2092)",2077,NA
"ACCESS-CM2","ssp370",1155.16524565583,14.5335446986852,7.73734308780034,8.3631686123788,3.56497815092854,NA,"Fut(2063-2092)",2077,NA
"ACCESS-CM2","ssp585",1095.18766148594,15.5551806884041,4.79078974401175,7.09105974000993,4.51957849527395,NA,"Fut(2063-2092)",2077,NA
"CESM2-LENS","ssp370",1102.22200191265,13.9169267872436,5.00352361280955,4.7780051081554,2.9235491050482,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3","ssp245",1131.57969925261,13.4845395928626,3.9486379659018,2.42682306000416,2.67146869391576,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3","ssp370",989.691124858095,14.4499519198257,-6.48316794284229,-3.86644914621281,3.6286292493605,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3","ssp585",1013.33664941833,15.4781499503382,-9.18101513211746,-7.14411349723678,4.72806000236546,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3-VEG","ssp245",1105.33412793312,13.6263492564449,2.97800508875638,-0.421414562791114,2.51995394783376,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3-VEG","ssp370",1095.05939996651,14.4868424711179,1.50492134395625,0.730171314497507,3.49937573847733,NA,"Fut(2063-2092)",2077,NA
"EC-EARTH3-VEG","ssp585",1059.33414309657,15.3902713976204,-0.571069844453035,0.503324738860758,4.33318723976493,NA,"Fut(2063-2092)",2077,NA
"FGOALS-G3","ssp245",1061.75902109304,12.4130242313347,-2.74250677830869,-1.71672636171303,1.59759510712581,NA,"Fut(2063-2092)",2077,NA
"FGOALS-G3","ssp370",1105.0539717977,13.2204665026804,8.15315026051304,9.55244939089317,2.29725636666391,NA,"Fut(2063-2092)",2077,NA
"FGOALS-G3","ssp585",1163.69809568234,13.4601847571796,6.9088584551537,16.4129855501712,2.54579838281065,NA,"Fut(2063-2092)",2077,NA
"INM-CM5-0","ssp370",1069.26834983427,13.3905533171542,0.809389875956876,-2.43833074826352,2.62774336547255,NA,"Fut(2063-2092)",2077,NA
"IPSL-CM6A-LR","ssp245",1095.57947582393,13.6827035358303,2.52444070078779,-0.286275996043149,2.68409495603061,NA,"Fut(2063-2092)",2077,NA
"IPSL-CM6A-LR","ssp370",1106.20839838519,14.5482076397033,4.04462219421548,0.790797006363729,3.56065533105599,NA,"Fut(2063-2092)",2077,NA
"IPSL-CM6A-LR","ssp585",1098.9447976042,15.5772608439726,2.7246165270796,-3.63612555837169,4.60456915640757,NA,"Fut(2063-2092)",2077,NA
"KACE-1-0-G","ssp245",1120.16333032375,13.9079640011724,5.12016236972607,1.32550160201136,2.72414096077168,NA,"Fut(2063-2092)",2077,NA
"KACE-1-0-G","ssp370",1081.29292074906,14.5958409074794,2.06137439934944,1.22367521120354,3.42036934882098,NA,"Fut(2063-2092)",2077,NA
"KACE-1-0-G","ssp585",1148.19430725893,15.466412166361,6.4351430439774,3.44471094621566,4.31316374116695,NA,"Fut(2063-2092)",2077,NA
"MIROC6","ssp245",1023.40221848511,12.9221799855309,-3.13161223858085,-5.35833122437639,1.99769138169476,NA,"Fut(2063-2092)",2077,NA
"MIROC6","ssp370",1030.90829329284,13.3990889347316,-1.56967232696055,-3.06935308222542,2.53793160287536,NA,"Fut(2063-2092)",2077,NA
"MIROC6","ssp585",1085.31190197946,14.1692485625213,2.5588651467953,-5.36039878769316,3.32055560170864,NA,"Fut(2063-2092)",2077,NA
"MPI-ESM1-2-HR","ssp245",1025.27397033338,12.3962488767629,-3.57916821072441,-4.58645183048406,1.52966888090547,NA,"Fut(2063-2092)",2077,NA
"MPI-ESM1-2-HR","ssp370",1040.16951984585,13.1214847013664,-2.53833238126803,-3.13337821757911,2.31644687712416,NA,"Fut(2063-2092)",2077,NA
"MPI-ESM1-2-HR","ssp585",971.08986740771,13.7094894205687,-7.67575630155498,-9.74228902591704,2.87504957043946,NA,"Fut(2063-2092)",2077,NA
"MRI-ESM2-0","ssp370",1110.73351394115,13.1658949711861,6.49676161224197,5.30892347272824,2.22056499198789,NA,"Fut(2063-2092)",2077,NA
"ACCESS-CM2","ssp245",1157.73395391824,13.8523465036395,10.7863412417774,12.6269913216614,2.87329536048932,NA,"Fut(2064-2093)",2078,NA
"ACCESS-CM2","ssp370",1156.26101400735,14.6026856178602,7.83954073551866,8.48095971959541,3.63411907010357,NA,"Fut(2064-2093)",2078,NA
"ACCESS-CM2","ssp585",1083.74082146932,15.621895793415,3.69552228657177,7.19093382085515,4.58629360028485,NA,"Fut(2064-2093)",2078,NA
"CESM2-LENS","ssp370",1100.09596140347,13.9581898423841,4.80098569901313,4.84530095474913,2.9648121601887,NA,"Fut(2064-2093)",2078,NA
"EC-EARTH3","ssp245",1133.18607742168,13.515091147578,4.0962023158484,2.46100366648308,2.70202024863116,NA,"Fut(2064-2093)",2078,NA
"EC-EARTH3","ssp370",999.023943455451,14.5337871893205,-5.60130125992741,-3.92090617644116,3.7124645188553,NA,"Fut(2064-2093)",2078,NA
